"","long","lat","group","region","subregion","X","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","Citizen","Income","IncomeErr","IncomePerCap","IncomePerCapErr","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment"
"748",-95.3802871704102,41.1612892150879,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"749",-95.8844833374023,41.1612892150879,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"750",-95.8902130126953,41.1784744262695,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"751",-95.9016723632812,41.2185821533203,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"752",-95.9016723632812,41.2586898803711,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"753",-95.8787612915039,41.2930679321289,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"754",-95.8730316162109,41.3102569580078,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"755",-95.8787612915039,41.3159866333008,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"756",-95.9016723632812,41.3274459838867,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"757",-95.9245986938477,41.3389053344727,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"758",-95.9303207397461,41.3503646850586,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"759",-95.9245986938477,41.3618240356445,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"760",-95.9245986938477,41.3847427368164,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"761",-95.9303207397461,41.419116973877,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"762",-95.9360504150391,41.4420356750488,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"763",-95.947509765625,41.4592247009277,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"764",-95.9990768432617,41.4878730773926,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"765",-96.0048141479492,41.5050621032715,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"766",-95.494873046875,41.5050621032715,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"767",-95.1682891845703,41.5050621032715,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"768",-95.1625595092773,41.1555557250977,832,"iowa","pottawattamie",78,93213,45947,47266,7.1,89,1.3,0.3,0.6,0,69277,51976,1225,27057,825,13,19,29.4,17.8,26.6,10.9,15.2,84.1,9.2,0.8,1.7,1.2,3,20.6,46439,82.6,12.2,5,0.2,5
"769",-92.7618637084961,41.871753692627,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"770",-92.2805786132812,41.871753692627,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"771",-92.2863159179688,41.6081924438477,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"772",-92.2748489379883,41.6081924438477,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"773",-92.2691192626953,41.5222511291504,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"774",-92.4123611450195,41.5222511291504,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"775",-92.7446823120117,41.5165214538574,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"776",-92.7446823120117,41.6311111450195,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"777",-92.7618637084961,41.6311111450195,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"778",-92.7618637084961,41.871753692627,833,"iowa","poweshiek",79,18705,8987,9718,2.9,92.5,1.1,0,2.1,0.1,14515,51006,2327,26018,1303,10.4,9.1,33.2,18.2,22.4,8.4,17.8,69,8.5,0.3,11.8,2.6,7.8,16.4,9636,83.7,9,7.2,0.1,4.8
"779",-94.0166473388672,40.9034576416016,834,"iowa","ringgold",80,5061,2474,2587,1.3,96.5,0.2,0.6,0.5,0,3839,47042,3689,26557,2281,10.6,9.5,35.9,18,16.8,14.1,15.3,76.4,7.3,0,3.1,2.3,10.9,18,2133,66.4,16.5,16.6,0.4,4.8
"780",-94.0166473388672,40.5997886657715,834,"iowa","ringgold",80,5061,2474,2587,1.3,96.5,0.2,0.6,0.5,0,3839,47042,3689,26557,2281,10.6,9.5,35.9,18,16.8,14.1,15.3,76.4,7.3,0,3.1,2.3,10.9,18,2133,66.4,16.5,16.6,0.4,4.8
"781",-94.2400970458984,40.5940628051758,834,"iowa","ringgold",80,5061,2474,2587,1.3,96.5,0.2,0.6,0.5,0,3839,47042,3689,26557,2281,10.6,9.5,35.9,18,16.8,14.1,15.3,76.4,7.3,0,3.1,2.3,10.9,18,2133,66.4,16.5,16.6,0.4,4.8
"782",-94.4807434082031,40.5940628051758,834,"iowa","ringgold",80,5061,2474,2587,1.3,96.5,0.2,0.6,0.5,0,3839,47042,3689,26557,2281,10.6,9.5,35.9,18,16.8,14.1,15.3,76.4,7.3,0,3.1,2.3,10.9,18,2133,66.4,16.5,16.6,0.4,4.8
"783",-94.4864654541016,40.9034576416016,834,"iowa","ringgold",80,5061,2474,2587,1.3,96.5,0.2,0.6,0.5,0,3839,47042,3689,26557,2281,10.6,9.5,35.9,18,16.8,14.1,15.3,76.4,7.3,0,3.1,2.3,10.9,18,2133,66.4,16.5,16.6,0.4,4.8
"784",-94.0166473388672,40.9034576416016,834,"iowa","ringgold",80,5061,2474,2587,1.3,96.5,0.2,0.6,0.5,0,3839,47042,3689,26557,2281,10.6,9.5,35.9,18,16.8,14.1,15.3,76.4,7.3,0,3.1,2.3,10.9,18,2133,66.4,16.5,16.6,0.4,4.8
"785",-95.3974685668945,42.5650367736816,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"786",-94.9219207763672,42.5593032836914,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"787",-94.9219207763672,42.4733619689941,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"788",-94.8646240234375,42.4733619689941,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"789",-94.8703536987305,42.2098007202148,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"790",-95.0995407104492,42.2040710449219,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"791",-95.3401794433594,42.2040710449219,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"792",-95.3344497680664,42.4733619689941,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"793",-95.3917388916016,42.4733619689941,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"794",-95.3974685668945,42.5650367736816,835,"iowa","sac",81,10101,4967,5134,2.6,95.8,0.6,0,0,0,7803,49572,1708,26991,1116,8.2,7.9,27.3,18.3,23.8,11.1,19.4,83.6,7.3,0.3,3.3,1,4.5,17.9,5151,76.6,13.3,9.9,0.2,4
"795",-90.8768310546875,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"796",-90.7622451782227,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"797",-90.7278671264648,41.7514343261719,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"798",-90.7221374511719,41.7514343261719,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"799",-90.6820297241211,41.7628936767578,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"800",-90.6591110229492,41.7743530273438,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"801",-90.6361923217773,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"802",-90.607551574707,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"803",-90.5788955688477,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"804",-90.5617141723633,41.7743530273438,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"805",-90.5502471923828,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"806",-90.5330657958984,41.7915420532227,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"807",-90.4986801147461,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"808",-90.4872283935547,41.7915420532227,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"809",-90.4700393676758,41.7972717285156,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"810",-90.4585723876953,41.7915420532227,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"811",-90.4585723876953,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"812",-90.4471206665039,41.7743530273438,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"813",-90.429931640625,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"814",-90.4184646606445,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"815",-90.3955535888672,41.7514343261719,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"816",-90.3669052124023,41.7457046508789,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"817",-90.3210678100586,41.722785949707,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"818",-90.3267974853516,41.6941375732422,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"819",-90.3439865112305,41.6196556091309,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"820",-90.3554458618164,41.596736907959,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"821",-90.4127349853516,41.5623550415039,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"822",-90.4585723876953,41.5394401550293,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"823",-90.5445175170898,41.5222511291504,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"824",-90.607551574707,41.4993362426758,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"825",-90.6533889770508,41.4649543762207,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"826",-90.7164077758789,41.4592247009277,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"827",-90.7737045288086,41.4592247009277,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"828",-90.7622451782227,41.602466583252,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"829",-90.882568359375,41.602466583252,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"830",-90.8768310546875,41.7800827026367,836,"iowa","scott",82,169994,83437,86557,6.1,81.6,7.6,0.2,2.3,0,126135,55114,1052,29391,592,12.1,17.2,35.8,17.4,23.9,8,15,85.8,7,0.8,1.6,1,3.7,18.7,83140,82.6,12.5,4.8,0.2,5.4
"831",-95.5578994750977,41.8602981567383,837,"iowa","shelby",83,11992,5886,6106,2.4,95.7,0.2,0.1,0.5,0,9119,50952,2615,27695,1531,11.2,13.2,32.1,13.2,26,11.9,16.8,78.5,10.2,0.7,2.9,1.2,6.5,18.3,6153,73.7,13.4,12.5,0.5,2.9
"832",-95.1052627563477,41.8602981567383,837,"iowa","shelby",83,11992,5886,6106,2.4,95.7,0.2,0.1,0.5,0,9119,50952,2615,27695,1531,11.2,13.2,32.1,13.2,26,11.9,16.8,78.5,10.2,0.7,2.9,1.2,6.5,18.3,6153,73.7,13.4,12.5,0.5,2.9
"833",-95.1052627563477,41.602466583252,837,"iowa","shelby",83,11992,5886,6106,2.4,95.7,0.2,0.1,0.5,0,9119,50952,2615,27695,1531,11.2,13.2,32.1,13.2,26,11.9,16.8,78.5,10.2,0.7,2.9,1.2,6.5,18.3,6153,73.7,13.4,12.5,0.5,2.9
"834",-95.0537033081055,41.602466583252,837,"iowa","shelby",83,11992,5886,6106,2.4,95.7,0.2,0.1,0.5,0,9119,50952,2615,27695,1531,11.2,13.2,32.1,13.2,26,11.9,16.8,78.5,10.2,0.7,2.9,1.2,6.5,18.3,6153,73.7,13.4,12.5,0.5,2.9
"835",-95.0594329833984,41.5050621032715,837,"iowa","shelby",83,11992,5886,6106,2.4,95.7,0.2,0.1,0.5,0,9119,50952,2615,27695,1531,11.2,13.2,32.1,13.2,26,11.9,16.8,78.5,10.2,0.7,2.9,1.2,6.5,18.3,6153,73.7,13.4,12.5,0.5,2.9
"836",-95.1682891845703,41.5050621032715,837,"iowa","shelby",83,11992,5886,6106,2.4,95.7,0.2,0.1,0.5,0,9119,50952,2615,27695,1531,11.2,13.2,32.1,13.2,26,11.9,16.8,78.5,10.2,0.7,2.9,1.2,6.5,18.3,6153,73.7,13.4,12.5,0.5,2.9
"837",-95.494873046875,41.5050621032715,837,"iowa","shelby",83,11992,5886,6106,2.4,95.7,0.2,0.1,0.5,0,9119,50952,2615,27695,1531,11.2,13.2,32.1,13.2,26,11.9,16.8,78.5,10.2,0.7,2.9,1.2,6.5,18.3,6153,73.7,13.4,12.5,0.5,2.9
"838",-95.489143371582,41.596736907959,837,"iowa","shelby",83,11992,5886,6106,2.4,95.7,0.2,0.1,0.5,0,9119,50952,2615,27695,1531,11.2,13.2,32.1,13.2,26,11.9,16.8,78.5,10.2,0.7,2.9,1.2,6.5,18.3,6153,73.7,13.4,12.5,0.5,2.9
"839",-95.5521774291992,41.602466583252,837,"iowa","shelby",83,11992,5886,6106,2.4,95.7,0.2,0.1,0.5,0,9119,50952,2615,27695,1531,11.2,13.2,32.1,13.2,26,11.9,16.8,78.5,10.2,0.7,2.9,1.2,6.5,18.3,6153,73.7,13.4,12.5,0.5,2.9
